game_id,date,league_name,series_name,tournament_name,player_name,team_name,team_acronym,role,champion_name,primary_tag,tags,win,game_length,player_kills,player_deaths,player_assists,total_minions_killed,gold_earned,total_damage_dealt_to_champions,team_kills,kda,cs_per_min,dmg_per_min,gold_per_min,kp,performance_index
33664,2024-05-18 09:05:58.345000,Mid-Season Invitational,Mid-Season Invitational 2024,Playoffs,Faker,T1,T1,Mid,Tristana,Marksman,"Marksman, Assassin",False,1786,6,7,4,235,12472,19814,15,1.4285714285714286,7.894736842105264,665.6438969764838,418.99216125419935,0.6666666666666666,-0.6889884524546516
33664,2024-05-18 09:05:58.345000,Mid-Season Invitational,Mid-Season Invitational 2024,Playoffs,knight,Bilibili Gaming,BLG,Mid,Taliyah,Mage,"Mage, Support",True,1786,6,2,10,268,13618,32277,19,8.0,9.003359462486003,1084.333706606943,457.491601343785,0.8421052631578947,0.6298254697098096
33665,2024-05-18 09:52:39.592000,Mid-Season Invitational,Mid-Season Invitational 2024,Playoffs,Faker,T1,T1,Mid,Akali,Assassin,Assassin,True,1745,2,1,5,246,10851,11717,16,7.0,8.458452722063038,402.8767908309456,373.1002865329513,0.4375,-0.5919379909489875
33665,2024-05-18 09:52:39.592000,Mid-Season Invitational,Mid-Season Invitational 2024,Playoffs,knight,Bilibili Gaming,BLG,Mid,Neeko,Mage,"Mage, Support",False,1745,2,3,4,197,9598,13691,9,2.0,6.773638968481376,470.75071633237826,330.0171919770774,0.6666666666666666,-1.2401809977069527
33666,2024-05-18 10:41:02.753000,Mid-Season Invitational,Mid-Season Invitational 2024,Playoffs,Faker,T1,T1,Mid,Zac,Tank,"Tank, Fighter",False,1421,1,4,0,178,7688,9211,4,0.25,7.515833919774806,388.92329345531317,324.6164672765658,0.25,-1.634603424456663
33666,2024-05-18 10:41:02.753000,Mid-Season Invitational,Mid-Season Invitational 2024,Playoffs,knight,Bilibili Gaming,BLG,Mid,Annie,Mage,Mage,True,1421,3,1,16,169,9998,24071,23,19.0,7.1358198451794514,1016.368754398311,422.15341308937366,0.8260869565217391,0.5412618211344964
33667,2024-05-18 11:21:34.666000,Mid-Season Invitational,Mid-Season Invitational 2024,Playoffs,Faker,T1,T1,Mid,Aurelion Sol,Mage,Mage,True,2192,5,5,10,276,15178,25439,28,3.0,7.554744525547446,696.32299270073,415.45620437956205,0.5357142857142857,-0.4439290189836472
33667,2024-05-18 11:21:34.666000,Mid-Season Invitational,Mid-Season Invitational 2024,Playoffs,knight,Bilibili Gaming,BLG,Mid,Corki,Marksman,Marksman,False,2192,6,5,7,291,15238,46861,17,2.6,7.965328467153285,1282.691605839416,417.0985401459854,0.7647058823529411,-0.10505493755522179
33668,2024-05-18 12:18:18.444000,Mid-Season Invitational,Mid-Season Invitational 2024,Playoffs,Faker,T1,T1,Mid,Taliyah,Mage,"Mage, Support",False,2021,0,2,3,313,12322,10388,5,1.5,9.292429490351312,308.401781296388,365.8189015338941,0.6,-0.9399022022885656
33668,2024-05-18 12:18:18.444000,Mid-Season Invitational,Mid-Season Invitational 2024,Playoffs,knight,Bilibili Gaming,BLG,Mid,Neeko,Mage,"Mage, Support",True,2021,3,2,9,302,13756,18338,18,6.0,8.965858485898071,544.4235526966849,408.39188520534395,0.6666666666666666,-0.13516430185860442
33673,2024-05-19 09:12:32.791000,Mid-Season Invitational,Mid-Season Invitational 2024,Playoffs,Chovy,Gen.G,GEN,Mid,Yone,Assassin,"Assassin, Fighter",True,2300,1,0,9,334,16138,17099,16,10.0,8.71304347826087,446.0608695652174,420.9913043478261,0.625,-0.1145785917652013
33673,2024-05-19 09:12:32.791000,Mid-Season Invitational,Mid-Season Invitational 2024,Playoffs,knight,Bilibili Gaming,BLG,Mid,Neeko,Mage,"Mage, Support",False,2300,2,3,6,257,12435,18472,10,2.6666666666666665,6.7043478260869565,481.87826086956517,324.39130434782606,0.8,-1.11594335012298
33674,2024-05-19 10:09:22.722000,Mid-Season Invitational,Mid-Season Invitational 2024,Playoffs,Chovy,Gen.G,GEN,Mid,Yone,Assassin,"Assassin, Fighter",True,2354,1,3,18,307,16008,26329,39,6.333333333333333,7.824978759558198,671.0875106202209,408.02039082412915,0.48717948717948717,-0.37352770247221545
33674,2024-05-19 10:09:22.722000,Mid-Season Invitational,Mid-Season Invitational 2024,Playoffs,knight,Bilibili Gaming,BLG,Mid,Orianna,Mage,"Mage, Support",False,2354,3,6,10,332,15061,32373,17,2.1666666666666665,8.462192013593883,825.1401869158879,383.88275276125745,0.7647058823529411,-0.4700678629296131
33675,2024-05-19 11:07:46.724000,Mid-Season Invitational,Mid-Season Invitational 2024,Playoffs,Chovy,Gen.G,GEN,Mid,Hwei,Mage,"Mage, Support",False,2408,2,2,6,361,14921,41958,13,4.0,8.99501661129568,1045.46511627907,371.7857142857143,0.6153846153846154,-0.3339567998299849
33675,2024-05-19 11:07:46.724000,Mid-Season Invitational,Mid-Season Invitational 2024,Playoffs,knight,Bilibili Gaming,BLG,Mid,Jayce,Fighter,"Fighter, Marksman",True,2408,4,3,7,351,18234,44696,20,3.6666666666666665,8.745847176079735,1113.687707641196,454.33554817275746,0.55,0.1927152319561424
33676,2024-05-19 12:06:13.026000,Mid-Season Invitational,Mid-Season Invitational 2024,Playoffs,Chovy,Gen.G,GEN,Mid,Azir,Mage,"Mage, Marksman",True,2834,5,1,6,515,22787,28198,23,11.0,10.903316866619619,596.9936485532816,482.4347212420607,0.4782608695652174,0.41351103937777545
33676,2024-05-19 12:06:13.026000,Mid-Season Invitational,Mid-Season Invitational 2024,Playoffs,knight,Bilibili Gaming,BLG,Mid,Tristana,Marksman,"Marksman, Assassin",False,2834,2,3,2,444,20958,20344,9,1.3333333333333333,9.40014114326041,430.712773465067,443.712067748765,0.4444444444444444,-0.7589156960102272
34902,2024-06-06 12:36:17.830827,LPL,LPL Placements Summer 2024,Group B,knight,Bilibili Gaming,BLG,Mid,Corki,Marksman,Marksman,True,1892,5,0,6,323,15611,20750,16,11.0,10.243128964059196,658.0338266384778,495.06342494714585,0.6875,0.5798991261308979
34903,2024-06-06 13:28:37.942266,LPL,LPL Placements Summer 2024,Group B,knight,Bilibili Gaming,BLG,Mid,Yone,Assassin,"Assassin, Fighter",True,1748,3,1,9,312,14245,12369,22,12.0,10.709382151029748,424.5652173913044,488.9588100686499,0.5454545454545454,0.3700885276430668
33680,2024-06-08 18:01:24.643600,LEC,LEC Summer 2024,Regular Season,Caps,G2 Esports,G2,Mid,Hwei,Mage,"Mage, Support",True,1939,4,1,8,275,14309,19543,20,12.0,8.509541000515728,604.7343991748323,442.77462609592567,0.6,0.07555109296276884
33686,2024-06-09 18:53:17.043290,LEC,LEC Summer 2024,Regular Season,Caps,G2 Esports,G2,Mid,Azir,Mage,"Mage, Marksman",False,2409,2,5,2,396,17093,19685,13,0.8,9.863013698630137,490.28642590286427,425.7285180572852,0.3076923076923077,-0.8356241842687857
34915,2024-06-10 11:30:11.634000,LPL,LPL Placements Summer 2024,Group B,knight,Bilibili Gaming,BLG,Mid,Corki,Marksman,Marksman,True,2646,4,2,6,455,22042,35842,22,5.0,10.317460317460316,812.7437641723355,499.8185941043084,0.45454545454545453,0.30641162488620083
34916,2024-06-10 12:38:14.532000,LPL,LPL Placements Summer 2024,Group B,knight,Bilibili Gaming,BLG,Mid,Hwei,Mage,"Mage, Support",True,2481,1,4,10,350,15460,23520,16,2.75,8.464328899637243,568.8029020556227,373.88149939540506,0.6875,-0.38375604977003697
33689,2024-06-10 16:52:35.214905,LEC,LEC Summer 2024,Regular Season,Caps,G2 Esports,G2,Mid,Hwei,Mage,"Mage, Support",False,2582,3,2,3,357,16424,25853,10,3.0,8.295894655305965,600.7668474051123,381.6576297443842,0.6,-0.7872904702435563
34274,2024-06-12 08:06:19.028686,LCK,LCK Summer 2024,Regular Season,ShowMaker,Dplus KIA,DK,Mid,Taliyah,Mage,"Mage, Support",True,1519,11,0,7,231,12263,21638,22,18.0,9.12442396313364,854.6938775510204,484.3844634628045,0.8181818181818182,0.8705319506208458
34275,2024-06-12 08:53:23.458373,LCK,LCK Summer 2024,Regular Season,ShowMaker,Dplus KIA,DK,Mid,Azir,Mage,"Mage, Marksman",False,1921,1,3,4,307,12407,18743,7,1.6666666666666667,9.58875585632483,585.4138469547111,387.51691827173346,0.7142857142857143,-0.5207701613399317
34276,2024-06-12 09:47:29.740950,LCK,LCK Summer 2024,Regular Season,ShowMaker,Dplus KIA,DK,Mid,Tristana,Marksman,"Marksman, Assassin",True,2722,2,1,6,421,19773,24725,15,8.0,9.279941219691404,545.0036737692873,435.8486407053637,0.5333333333333333,-0.06132343907379292
34280,2024-06-13 08:04:26.726480,LCK,LCK Summer 2024,Regular Season,Bdd,KT Rolster,KT,Mid,Aurelion Sol,Mage,Mage,False,1946,1,1,1,276,12493,15591,3,2.0,8.509763617677288,480.7091469681398,385.19013360739984,0.6666666666666666,-0.8045735992533448
34480,2024-06-13 09:01:40.408288,LCK,LCK Summer 2024,Regular Season,Bdd,KT Rolster,KT,Mid,Taliyah,Mage,"Mage, Support",False,2124,4,5,10,319,15298,24679,17,2.8,9.01129943502825,697.1468926553673,432.14689265536725,0.8235294117647058,-0.2661096551052684
34928,2024-06-13 11:13:25.612010,LPL,LPL Placements Summer 2024,Group B,knight,Bilibili Gaming,BLG,Mid,Jayce,Fighter,"Fighter, Marksman",False,2154,3,1,6,328,15104,32670,17,9.0,9.13649025069638,910.0278551532034,420.7242339832869,0.5294117647058824,-0.1821676631228346
34929,2024-06-13 12:10:28.499240,LPL,LPL Placements Summer 2024,Group B,knight,Bilibili Gaming,BLG,Mid,Corki,Marksman,Marksman,True,1838,2,1,9,302,14024,16554,16,11.0,9.85854189336235,540.3917301414581,457.8019586507073,0.6875,0.32805424090355206
34930,2024-06-13 13:00:50.753513,LPL,LPL Placements Summer 2024,Group B,knight,Bilibili Gaming,BLG,Mid,Annie,Mage,Mage,True,1773,5,1,5,277,13718,18622,15,10.0,9.37394247038917,630.1861252115059,464.2301184433164,0.6666666666666666,0.28369680330068203
34282,2024-06-14 08:06:40.690680,LCK,LCK Summer 2024,Regular Season,Chovy,Gen.G,GEN,Mid,Corki,Marksman,Marksman,True,1783,2,3,4,293,12958,16192,18,2.0,9.859786876051599,544.8794167134045,436.051598429613,0.3333333333333333,-0.3518248764018657
34283,2024-06-14 08:57:16.159778,LCK,LCK Summer 2024,Regular Season,Chovy,Gen.G,GEN,Mid,Corki,Marksman,Marksman,True,2113,6,1,4,428,19659,21898,16,10.0,12.153336488405111,621.8078561287269,558.2300047326077,0.625,0.9417289593417523
34284,2024-06-14 10:44:37.679070,LCK,LCK Summer 2024,Regular Season,Faker,T1,T1,Mid,Azir,Mage,"Mage, Marksman",True,2145,4,1,3,384,17386,13733,13,7.0,10.741258741258742,384.13986013986016,486.32167832167835,0.5384615384615384,0.16442989027110144
34285,2024-06-14 11:44:32.723916,LCK,LCK Summer 2024,Regular Season,Faker,T1,T1,Mid,Azir,Mage,"Mage, Marksman",True,1872,9,1,9,319,16041,28863,24,18.0,10.224358974358974,925.0961538461538,514.1346153846154,0.75,1.1168333749849344
34289,2024-06-15 09:28:23.431000,LCK,LCK Summer 2024,Regular Season,Bdd,KT Rolster,KT,Mid,Yone,Assassin,"Assassin, Fighter",False,1780,0,3,4,257,10895,11109,5,1.3333333333333333,8.662921348314606,374.46067415730334,367.24719101123594,0.8,-0.8107874171789842
34289,2024-06-15 09:28:23.431000,LCK,LCK Summer 2024,Regular Season,ShowMaker,Dplus KIA,DK,Mid,Taliyah,Mage,"Mage, Support",True,1780,1,2,6,245,11147,19924,16,3.5,8.258426966292134,671.5955056179776,375.7415730337078,0.4375,-0.5367387654356992
34290,2024-06-15 10:20:40.122000,LCK,LCK Summer 2024,Regular Season,Bdd,KT Rolster,KT,Mid,Jayce,Fighter,"Fighter, Marksman",True,2013,3,1,6,298,13712,21863,12,9.0,8.8822652757079,651.6542473919524,408.7034277198212,0.75,0.10668942864814064
34290,2024-06-15 10:20:40.122000,LCK,LCK Summer 2024,Regular Season,ShowMaker,Dplus KIA,DK,Mid,Taliyah,Mage,"Mage, Support",False,2013,2,2,1,323,12514,18406,5,1.5,9.6274217585693,548.6140089418778,372.99552906110284,0.6,-0.6917777478489521
34291,2024-06-15 11:14:39.665000,LCK,LCK Summer 2024,Regular Season,Bdd,KT Rolster,KT,Mid,Veigar,Mage,Mage,False,2075,4,3,5,271,12338,20656,12,3.0,7.836144578313252,597.2819277108433,356.7614457831325,0.75,-0.7967678273170247
34291,2024-06-15 11:14:39.665000,LCK,LCK Summer 2024,Regular Season,ShowMaker,Dplus KIA,DK,Mid,Taliyah,Mage,"Mage, Support",True,2075,2,3,14,302,14217,17165,24,5.333333333333333,8.732530120481927,496.33734939759034,411.0939759036144,0.6666666666666666,-0.22141299542684756
33696,2024-06-15 18:27:00.225913,LEC,LEC Summer 2024,Regular Season,Caps,G2 Esports,G2,Mid,Corki,Marksman,Marksman,True,2045,3,5,2,349,15781,15567,11,1.0,10.23960880195599,456.7334963325183,463.01222493887525,0.45454545454545453,-0.20398110616375606
34295,2024-06-16 09:17:49.703430,LCK,LCK Summer 2024,Regular Season,Chovy,Gen.G,GEN,Mid,Corki,Marksman,Marksman,True,1606,6,0,5,299,14163,23709,17,11.0,11.170610211706103,885.7658779576589,529.1282689912827,0.6470588235294118,0.9513912241589703
34295,2024-06-16 09:17:49.703430,LCK,LCK Summer 2024,Regular Season,Faker,T1,T1,Mid,Taliyah,Mage,"Mage, Support",False,1606,2,4,1,268,10517,10508,4,0.75,10.012453300124534,392.57783312577834,392.91407222914074,0.75,-0.5782548987983724
34296,2024-06-16 10:05:43.556421,LCK,LCK Summer 2024,Regular Season,Chovy,Gen.G,GEN,Mid,Yone,Assassin,"Assassin, Fighter",True,1468,1,0,6,255,10465,11066,16,7.0,10.422343324250681,452.2888283378747,427.724795640327,0.4375,-0.0934485093979377
34296,2024-06-16 10:05:43.556421,LCK,LCK Summer 2024,Regular Season,Faker,T1,T1,Mid,Tristana,Marksman,"Marksman, Assassin",False,1468,1,2,1,202,8081,14192,6,1.0,8.256130790190737,580.0544959128066,330.28610354223434,0.3333333333333333,-1.2626665005919702
33698,2024-06-16 15:52:19.356073,LEC,LEC Summer 2024,Regular Season,Caps,G2 Esports,G2,Mid,Tristana,Marksman,"Marksman, Assassin",True,1907,5,1,3,347,16934,25700,14,8.0,10.91767173571054,808.5998951232301,532.7949659150498,0.5714285714285714,0.6970813938523142
34949,2024-06-18 11:12:20.512000,LPL,LPL Placements Summer 2024,Group B,knight,Bilibili Gaming,BLG,Mid,Corki,Marksman,Marksman,True,2281,9,6,10,288,17238,40436,23,3.1666666666666665,7.57562472599737,1063.6387549320473,453.4327049539676,0.8260869565217391,0.2035290862663682
34950,2024-06-18 12:09:47.393126,LPL,LPL Placements Summer 2024,Group B,knight,Bilibili Gaming,BLG,Mid,Malzahar,Mage,"Mage, Assassin",True,1863,4,2,14,281,14626,21788,25,9.0,9.049919484702093,701.70692431562,471.04669887278584,0.72,0.3193296694250754
34299,2024-06-19 10:37:16.442722,LCK,LCK Summer 2024,Regular Season,Faker,T1,T1,Mid,Corki,Marksman,Marksman,True,2751,6,4,8,393,21389,42811,23,3.5,8.571428571428571,933.7186477644493,466.49945474372953,0.6086956521739131,0.11612527827989942
34299,2024-06-19 10:37:16.442722,LCK,LCK Summer 2024,Regular Season,ShowMaker,Dplus KIA,DK,Mid,Tristana,Marksman,"Marksman, Assassin",False,2751,6,2,5,418,20294,45632,15,5.5,9.116684841875681,995.2453653217011,442.61723009814614,0.7333333333333333,0.00644448769657092
34300,2024-06-19 11:46:46.632771,LCK,LCK Summer 2024,Regular Season,Faker,T1,T1,Mid,Tristana,Marksman,"Marksman, Assassin",True,1600,4,1,5,249,11860,13740,12,9.0,9.3375,515.25,444.75,0.75,0.18071841978736725
34300,2024-06-19 11:46:46.632771,LCK,LCK Summer 2024,Regular Season,ShowMaker,Dplus KIA,DK,Mid,Corki,Marksman,Marksman,False,1600,1,4,1,213,8790,18202,4,0.5,7.9875,682.5749999999999,329.625,0.5,-1.0977089214310416
34301,2024-06-20 08:00:56.872618,LCK,LCK Summer 2024,Regular Season,Bdd,KT Rolster,KT,Mid,Yone,Assassin,"Assassin, Fighter",False,2040,4,5,5,287,12517,21370,12,1.8,8.441176470588236,628.5294117647059,368.1470588235294,0.75,-0.6871110496090154
34301,2024-06-20 08:00:56.872618,LCK,LCK Summer 2024,Regular Season,Chovy,Gen.G,GEN,Mid,Corki,Marksman,Marksman,True,2040,9,2,7,329,19006,42314,19,8.0,9.676470588235293,1244.5294117647059,559.0,0.8421052631578947,1.1402972848312292
34302,2024-06-20 08:56:21.726837,LCK,LCK Summer 2024,Regular Season,Bdd,KT Rolster,KT,Mid,Yone,Assassin,"Assassin, Fighter",False,1621,1,1,1,246,9235,10342,2,2.0,9.105490438001235,382.80074028377544,341.8260333127699,1.0,-0.6043769991962729
34302,2024-06-20 08:56:21.726837,LCK,LCK Summer 2024,Regular Season,Chovy,Gen.G,GEN,Mid,Corki,Marksman,Marksman,True,1621,3,0,5,273,13899,28563,12,8.0,10.104873534855027,1057.236273904997,514.4602097470697,0.6666666666666666,0.785461139383858
34307,2024-06-21 10:30:48.529855,LCK,LCK Summer 2024,Regular Season,Faker,T1,T1,Mid,Corki,Marksman,Marksman,False,2178,1,1,2,359,14855,22522,9,3.0,9.889807162534437,620.4407713498623,409.22865013774106,0.3333333333333333,-0.6864623673046027
34308,2024-06-21 11:29:43.348574,LCK,LCK Summer 2024,Regular Season,Faker,T1,T1,Mid,Ahri,Mage,"Mage, Assassin",True,2136,6,1,9,342,16191,29762,20,15.0,9.606741573033707,836.0112359550561,454.80337078651684,0.75,0.686305288681221
34309,2024-06-21 12:30:32.205311,LCK,LCK Summer 2024,Regular Season,Faker,T1,T1,Mid,Corki,Marksman,Marksman,True,1717,8,2,7,253,13398,27647,22,7.5,8.841001747233546,966.1153174140943,468.18870122306345,0.6818181818181818,0.3867663074887177
34313,2024-06-22 09:15:50.641915,LCK,LCK Summer 2024,Regular Season,ShowMaker,Dplus KIA,DK,Mid,Azir,Mage,"Mage, Marksman",True,2670,2,5,15,319,16955,25637,20,3.4,7.168539325842697,576.1123595505618,381.0112359550562,0.85,-0.39219402629684996
34314,2024-06-22 10:24:35.287663,LCK,LCK Summer 2024,Regular Season,ShowMaker,Dplus KIA,DK,Mid,Taliyah,Mage,"Mage, Support",True,1705,6,2,16,230,12402,32598,31,11.0,8.093841642228739,1147.1436950146626,436.4340175953079,0.7096774193548387,0.4541426927628817
34968,2024-06-22 11:10:09.096583,LPL,LPL Placements Summer 2024,Group B,knight,Bilibili Gaming,BLG,Mid,Corki,Marksman,Marksman,True,2067,4,3,1,354,15622,18087,9,1.6666666666666667,10.27576197387518,525.021770682148,453.46879535558776,0.5555555555555556,-0.061887272642954426
34969,2024-06-22 12:05:52.346598,LPL,LPL Placements Summer 2024,Group B,knight,Bilibili Gaming,BLG,Mid,Yone,Assassin,"Assassin, Fighter",True,2168,5,5,2,382,17488,21130,23,1.4,10.571955719557195,584.7785977859779,483.98523985239854,0.30434782608695654,-0.12145936922147971
33705,2024-06-22 17:28:57.008831,LEC,LEC Summer 2024,Regular Season,Caps,G2 Esports,G2,Mid,Azir,Mage,"Mage, Marksman",True,1828,0,0,4,315,13492,13986,13,4.0,10.339168490153174,459.0590809628009,442.8446389496718,0.3076923076923077,-0.2764227284329828
34315,2024-06-23 06:00:55.044777,LCK,LCK Summer 2024,Regular Season,Chovy,Gen.G,GEN,Mid,Lucian,Marksman,Marksman,True,1454,5,1,3,266,12367,13177,14,8.0,10.976616231086657,543.755158184319,510.33012379642366,0.5714285714285714,0.4492173809692075
34316,2024-06-23 06:46:14.911266,LCK,LCK Summer 2024,Regular Season,Chovy,Gen.G,GEN,Mid,Corki,Marksman,Marksman,True,1450,6,1,7,250,13405,26852,21,13.0,10.344827586206897,1111.1172413793104,554.6896551724137,0.6190476190476191,1.1008098388986243
34317,2024-06-23 08:31:28.239582,LCK,LCK Summer 2024,Regular Season,Bdd,KT Rolster,KT,Mid,Corki,Marksman,Marksman,False,1503,0,2,0,257,9346,14793,1,0.0,10.259481037924152,590.5389221556886,373.0938123752495,0.0,-1.1549878497196937
34318,2024-06-23 09:17:58.497645,LCK,LCK Summer 2024,Regular Season,Bdd,KT Rolster,KT,Mid,Corki,Marksman,Marksman,False,1447,0,4,1,224,9783,14845,3,0.25,9.288182446440912,615.549412577747,405.65307532826534,0.3333333333333333,-0.8863629109900054
33709,2024-06-23 16:49:49.070571,LEC,LEC Summer 2024,Regular Season,Caps,G2 Esports,G2,Mid,Corki,Marksman,Marksman,True,1871,6,2,8,310,15400,25299,23,7.0,9.941207910208444,811.2987707108498,493.85355424906464,0.6086956521739131,0.43592667970903326
34319,2024-06-26 08:00:11.642541,LCK,LCK Summer 2024,Regular Season,Faker,T1,T1,Mid,Tristana,Marksman,"Marksman, Assassin",True,2064,3,2,1,346,15704,21661,11,2.0,10.058139534883722,629.6802325581396,456.51162790697674,0.36363636363636365,-0.1733840921398291
34320,2024-06-26 08:56:53.332746,LCK,LCK Summer 2024,Regular Season,Faker,T1,T1,Mid,Tristana,Marksman,"Marksman, Assassin",True,1268,3,1,2,194,8794,11087,9,5.0,9.17981072555205,524.621451104101,416.1198738170347,0.5555555555555556,-0.2281781870282967
34321,2024-06-26 10:30:59.483918,LCK,LCK Summer 2024,Regular Season,Chovy,Gen.G,GEN,Mid,Lucian,Marksman,Marksman,True,1973,5,1,7,340,15208,26633,14,12.0,10.339584389254941,809.9239736441966,462.48352762290926,0.8571428571428571,0.8002859906286437
34322,2024-06-26 11:26:18.632699,LCK,LCK Summer 2024,Regular Season,Chovy,Gen.G,GEN,Mid,Corki,Marksman,Marksman,True,2528,7,4,10,406,20716,45818,19,4.25,9.636075949367088,1087.4525316455697,491.67721518987344,0.8947368421052632,0.7502976340702482
34323,2024-06-27 08:01:32.354740,LCK,LCK Summer 2024,Regular Season,ShowMaker,Dplus KIA,DK,Mid,LeBlanc,Assassin,"Assassin, Mage",True,1517,1,2,3,237,10395,14242,21,2.0,9.37376400791035,563.295978905735,411.1404087013843,0.19047619047619047,-0.6144098373947666
34324,2024-06-27 08:51:20.611974,LCK,LCK Summer 2024,Regular Season,ShowMaker,Dplus KIA,DK,Mid,Tristana,Marksman,"Marksman, Assassin",True,1590,7,0,3,272,13570,19744,13,10.0,10.264150943396226,745.0566037735849,512.0754716981132,0.7692307692307693,0.7354809185205972
34325,2024-06-27 10:31:11.998000,LCK,LCK Summer 2024,Regular Season,Bdd,KT Rolster,KT,Mid,Taliyah,Mage,"Mage, Support",True,1755,5,3,10,282,13211,26169,20,5.0,9.64102564102564,894.6666666666666,451.65811965811963,0.75,0.39089609160443656
34991,2024-06-27 11:10:56.104000,LPL,LPL Placements Summer 2024,Group B,knight,Bilibili Gaming,BLG,Mid,Lucian,Marksman,Marksman,False,2081,4,5,3,339,14696,34443,12,1.4,9.774147044690054,993.0706391158099,423.7193656895724,0.5833333333333334,-0.21882257490096504
34326,2024-06-27 11:23:33.239000,LCK,LCK Summer 2024,Regular Season,Bdd,KT Rolster,KT,Mid,Tristana,Marksman,"Marksman, Assassin",False,2276,5,4,4,368,16414,30283,17,2.25,9.701230228471003,798.3216168717048,432.7065026362039,0.5294117647058824,-0.3671939888182234
34992,2024-06-27 12:05:22.429000,LPL,LPL Placements Summer 2024,Group B,knight,Bilibili Gaming,BLG,Mid,Yone,Assassin,"Assassin, Fighter",True,1704,3,2,5,257,12298,12145,19,4.0,9.049295774647888,427.64084507042253,433.02816901408454,0.42105263157894735,-0.42652445182814286
34327,2024-06-27 12:21:35.530969,LCK,LCK Summer 2024,Regular Season,Bdd,KT Rolster,KT,Mid,Ahri,Mage,"Mage, Assassin",True,1518,6,1,10,239,11918,19048,26,16.0,9.446640316205533,752.8853754940711,471.0671936758893,0.6153846153846154,0.5584407209960118
34993,2024-06-27 12:53:04.508000,LPL,LPL Placements Summer 2024,Group B,knight,Bilibili Gaming,BLG,Mid,Corki,Marksman,Marksman,False,2271,6,1,8,406,17791,33323,16,14.0,10.726552179656538,880.3963011889035,470.03963011889033,0.875,0.6650259437323439
34330,2024-06-28 10:48:26.005157,LCK,LCK Summer 2024,Regular Season,Chovy,Gen.G,GEN,Mid,Hwei,Mage,"Mage, Support",True,1249,4,0,5,216,9860,11073,15,9.0,10.376301040832667,531.929543634908,473.6589271417134,0.6,0.30183521115490525
34331,2024-06-28 11:30:49.336549,LCK,LCK Summer 2024,Regular Season,Chovy,Gen.G,GEN,Mid,Corki,Marksman,Marksman,True,1857,2,1,5,337,14884,25296,14,7.0,10.888529886914379,817.3182552504039,480.9046849757674,0.5,0.45346688857123757
34332,2024-06-29 06:02:06.905875,LCK,LCK Summer 2024,Regular Season,Bdd,KT Rolster,KT,Mid,Taliyah,Mage,"Mage, Support",False,1948,1,1,5,332,13067,13098,6,6.0,10.225872689938397,403.42915811088295,402.4743326488706,1.0,-0.10793098098978911
34332,2024-06-29 06:02:06.905875,LCK,LCK Summer 2024,Regular Season,Faker,T1,T1,Mid,Azir,Mage,"Mage, Marksman",True,1948,5,1,3,361,17302,20703,9,8.0,11.119096509240245,637.6694045174538,532.9158110882956,0.8888888888888888,0.8913842071776212
34333,2024-06-29 06:59:27.303920,LCK,LCK Summer 2024,Regular Season,Bdd,KT Rolster,KT,Mid,Taliyah,Mage,"Mage, Support",True,1557,7,1,5,232,12041,10132,16,12.0,8.940269749518304,390.4431599229287,464.0077071290944,0.75,0.1825376903228163
34333,2024-06-29 06:59:27.303920,LCK,LCK Summer 2024,Regular Season,Faker,T1,T1,Mid,Azir,Mage,"Mage, Marksman",False,1557,1,2,3,259,11412,10165,6,2.0,9.98073217726397,391.7148362235068,439.76878612716763,0.6666666666666666,-0.4843709317501231
34334,2024-06-29 08:32:48.542379,LCK,LCK Summer 2024,Regular Season,Bdd,KT Rolster,KT,Mid,Azir,Mage,"Mage, Marksman",True,2031,3,1,8,348,15876,34210,16,11.0,10.280649926144756,1010.6351550960118,469.0103397341211,0.6875,0.7691528447839656
34334,2024-06-29 08:32:48.542379,LCK,LCK Summer 2024,Regular Season,Faker,T1,T1,Mid,Tristana,Marksman,"Marksman, Assassin",False,2031,2,4,5,298,13270,15109,10,1.75,8.80354505169867,446.3515509601182,392.02363367799114,0.7,-0.7424848395321301
33714,2024-06-29 16:46:12.145960,LEC,LEC Summer 2024,Regular Season,Caps,G2 Esports,G2,Mid,Corki,Marksman,Marksman,True,1432,8,1,5,270,12960,25276,18,13.0,11.312849162011172,1059.0502793296089,543.0167597765363,0.7222222222222222,1.2744889194980296
34339,2024-06-30 08:46:34.024264,LCK,LCK Summer 2024,Regular Season,ShowMaker,Dplus KIA,DK,Mid,Taliyah,Mage,"Mage, Support",False,2899,5,2,8,413,20332,27122,16,6.5,8.547775094860295,561.3383925491548,420.80717488789236,0.8125,-0.3561222998482027
34340,2024-06-30 09:57:11.425740,LCK,LCK Summer 2024,Regular Season,ShowMaker,Dplus KIA,DK,Mid,Twisted Fate,Mage,Mage,True,1657,1,0,10,276,15383,13526,15,11.0,9.993964996982498,489.7767048883524,557.0187085093543,0.7333333333333333,0.6354751892299771
34341,2024-06-30 10:47:53.878358,LCK,LCK Summer 2024,Regular Season,ShowMaker,Dplus KIA,DK,Mid,Taliyah,Mage,"Mage, Support",True,1781,3,2,12,255,12213,25455,23,7.5,8.590679393599101,857.5519371139809,411.44300954519935,0.6521739130434783,0.08041876621186739
