game_id,player_id,player_name,team_name,team_acronym,role,champion_name,win,game_length,player_kills,player_deaths,player_assists,total_minions_killed,gold_earned,total_damage_dealt_to_champions,team_kills
36239,6,knight,Bilibili Gaming,BLG,Mid,Corki,1,2130,4,1,7,337,15328,33786,16
34400,1,Bdd,KT Rolster,KT,Mid,Jayce,0,1737,6,4,0,259,12082,22473,8
34400,4,Faker,T1,T1,Mid,Corki,1,1737,5,3,6,288,13747,16262,17
36240,6,knight,Bilibili Gaming,BLG,Mid,Yone,1,2169,5,2,7,331,16596,22336,20
34401,5,ShowMaker,Dplus KIA,DK,Mid,Azir,0,1537,0,2,1,254,9681,10583,1
34402,5,ShowMaker,Dplus KIA,DK,Mid,LeBlanc,1,1722,3,2,6,265,12388,23264,20
34403,5,ShowMaker,Dplus KIA,DK,Mid,Jayce,0,2736,1,4,10,352,16307,29282,19
34404,3,Chovy,Gen.G,GEN,Mid,Draven,1,1326,6,0,4,205,12625,20565,19
34405,3,Chovy,Gen.G,GEN,Mid,Zeri,1,1508,9,3,2,251,13295,17621,22
36111,2,Caps,G2 Esports,G2,Mid,Corki,0,2032,4,3,4,330,14712,31188,10
36112,2,Caps,G2 Esports,G2,Mid,Corki,1,2020,6,2,8,315,16913,30295,23
36113,2,Caps,G2 Esports,G2,Mid,Corki,1,1980,7,0,4,375,18345,27088,14
36114,2,Caps,G2 Esports,G2,Mid,Azir,1,2476,6,5,9,414,19733,22485,19
34406,4,Faker,T1,T1,Mid,Azir,1,2795,3,5,12,407,19079,44546,26
34407,4,Faker,T1,T1,Mid,Azir,1,1620,1,1,6,251,11491,13352,11
34408,1,Bdd,KT Rolster,KT,Mid,Lucian,1,1629,5,0,7,260,12354,21510,19
34409,1,Bdd,KT Rolster,KT,Mid,Zeri,0,1854,0,2,1,279,10693,11569,5
34410,1,Bdd,KT Rolster,KT,Mid,Orianna,1,1689,4,1,12,230,11969,24315,19
36115,2,Caps,G2 Esports,G2,Mid,Corki,1,2149,7,1,4,371,17503,33113,20
36116,2,Caps,G2 Esports,G2,Mid,Corki,1,2107,8,3,4,383,18333,27011,22
36117,2,Caps,G2 Esports,G2,Mid,Corki,1,1759,5,3,6,252,12363,27115,19
36262,6,knight,Bilibili Gaming,BLG,Mid,Tristana,1,1445,6,0,6,242,12840,23173,18
36263,6,knight,Bilibili Gaming,BLG,Mid,Yone,0,2314,2,5,3,307,14030,10106,16
36264,6,knight,Bilibili Gaming,BLG,Mid,Zeri,1,1713,6,0,3,305,14814,18292,15
34411,4,Faker,T1,T1,Mid,Corki,0,2780,4,3,5,475,20597,36524,13
34411,5,ShowMaker,Dplus KIA,DK,Mid,Taliyah,1,2780,2,3,8,367,17457,23502,12
34412,4,Faker,T1,T1,Mid,Corki,1,1717,2,0,7,267,12482,24560,16
34412,5,ShowMaker,Dplus KIA,DK,Mid,Twisted Fate,0,1717,0,3,4,205,9880,12382,5
36265,6,knight,Bilibili Gaming,BLG,Mid,Lucian,1,2193,7,3,7,319,16914,18747,27
34413,4,Faker,T1,T1,Mid,Ahri,1,1801,1,3,9,252,11570,17213,17
34413,5,ShowMaker,Dplus KIA,DK,Mid,Sylas,0,1801,3,4,3,217,10076,8402,9
36266,6,knight,Bilibili Gaming,BLG,Mid,Lucian,1,1366,21,0,4,225,14368,35410,27
34414,1,Bdd,KT Rolster,KT,Mid,Corki,1,1897,13,3,9,292,18178,36407,28
34415,1,Bdd,KT Rolster,KT,Mid,Lucian,0,2176,6,4,3,365,16347,22932,15
34416,1,Bdd,KT Rolster,KT,Mid,Corki,1,2079,10,0,7,323,17501,35388,20
34419,3,Chovy,Gen.G,GEN,Mid,Draven,1,1719,10,1,5,269,15610,29262,23
34420,3,Chovy,Gen.G,GEN,Mid,Corki,1,1920,0,1,6,361,15062,21082,9
34423,5,ShowMaker,Dplus KIA,DK,Mid,Azir,1,1444,0,2,2,228,9668,21412,20
34424,5,ShowMaker,Dplus KIA,DK,Mid,Corki,0,1942,3,2,1,344,13605,23085,7
34425,5,ShowMaker,Dplus KIA,DK,Mid,Tryndamere,1,1482,3,0,3,247,11435,9784,20
34426,3,Chovy,Gen.G,GEN,Mid,Zeri,1,2540,6,3,7,480,21163,39542,16
34426,4,Faker,T1,T1,Mid,Corki,0,2540,6,3,8,368,17911,50130,18
34427,3,Chovy,Gen.G,GEN,Mid,Corki,1,1939,5,0,3,356,15913,27301,11
34427,4,Faker,T1,T1,Mid,Azir,0,1939,2,2,4,292,11580,12652,8
34430,1,Bdd,KT Rolster,KT,Mid,Orianna,0,1847,0,1,2,261,10186,12156,4
34431,1,Bdd,KT Rolster,KT,Mid,Lucian,0,2167,5,4,6,349,16379,29792,13
34434,3,Chovy,Gen.G,GEN,Mid,Corki,1,1698,1,2,8,272,13778,23535,15
34435,3,Chovy,Gen.G,GEN,Mid,Corki,1,2034,11,2,4,396,22391,50754,20
34436,1,Bdd,KT Rolster,KT,Mid,Corki,0,2038,4,2,2,374,15164,27019,8
34437,1,Bdd,KT Rolster,KT,Mid,Corki,0,1890,1,2,1,341,12673,15925,3
34440,5,ShowMaker,Dplus KIA,DK,Mid,Corki,0,1753,3,4,1,273,12966,19922,9
34441,5,ShowMaker,Dplus KIA,DK,Mid,Taliyah,1,3021,2,4,11,420,19274,23458,27
34442,5,ShowMaker,Dplus KIA,DK,Mid,Corki,1,1751,4,2,5,270,12824,14459,16
34443,1,Bdd,KT Rolster,KT,Mid,Corki,0,1752,1,3,1,265,10006,11102,4
34443,3,Chovy,Gen.G,GEN,Mid,Draven,1,1752,3,0,7,276,13885,18342,13
34444,1,Bdd,KT Rolster,KT,Mid,Corki,1,1827,13,1,4,274,16878,31769,17
34444,3,Chovy,Gen.G,GEN,Mid,Draven,0,1827,2,3,3,275,12739,16555,7
34445,1,Bdd,KT Rolster,KT,Mid,Smolder,1,2392,6,3,6,368,17343,44549,18
34445,3,Chovy,Gen.G,GEN,Mid,Corki,0,2392,2,3,2,411,17158,44261,8
34446,4,Faker,T1,T1,Mid,Aurora,0,1772,3,3,2,254,11760,20531,5
34447,4,Faker,T1,T1,Mid,Corki,0,2288,1,2,2,352,14467,20353,10
34453,5,ShowMaker,Dplus KIA,DK,Mid,Corki,0,2260,1,4,6,361,16334,33895,12
34454,5,ShowMaker,Dplus KIA,DK,Mid,Tristana,1,2590,2,2,7,423,18880,37476,12
34455,5,ShowMaker,Dplus KIA,DK,Mid,Tristana,1,1991,2,2,7,348,15552,18891,13
34456,4,Faker,T1,T1,Mid,Yone,1,1974,2,0,0,312,12729,15564,11
34457,4,Faker,T1,T1,Mid,Yone,1,1617,1,1,8,274,11915,16222,18
36826,2,Caps,G2 Esports,G2,Mid,Azir,1,1637,7,0,6,256,13760,31169,15
36827,2,Caps,G2 Esports,G2,Mid,Ahri,0,2051,5,3,7,277,13421,17157,20
36828,2,Caps,G2 Esports,G2,Mid,Annie,1,2971,11,6,15,310,22007,41795,35
36829,2,Caps,G2 Esports,G2,Mid,Orianna,0,1679,1,4,6,221,9536,12844,9
36830,2,Caps,G2 Esports,G2,Mid,Azir,0,2016,2,5,7,284,12682,17373,12
34458,1,Bdd,KT Rolster,KT,Mid,Corki,1,1901,7,1,10,328,16084,28156,18
34459,1,Bdd,KT Rolster,KT,Mid,Corki,1,2016,4,2,11,347,16318,28350,21
34460,4,Faker,T1,T1,Mid,Yone,0,2009,1,4,0,307,13244,18720,6
34461,4,Faker,T1,T1,Mid,Azir,1,1712,5,3,9,305,13542,21362,23
34462,4,Faker,T1,T1,Mid,Azir,1,2132,2,0,2,384,17207,21117,17
34465,5,ShowMaker,Dplus KIA,DK,Mid,LeBlanc,1,2590,8,2,7,360,19537,33150,19
34466,5,ShowMaker,Dplus KIA,DK,Mid,Zeri,1,1503,9,1,6,252,13939,16788,26
34470,3,Chovy,Gen.G,GEN,Mid,Tristana,1,1883,5,0,4,313,14188,34912,19
34471,3,Chovy,Gen.G,GEN,Mid,Tristana,1,1923,6,3,10,345,17509,35210,25
34472,1,Bdd,KT Rolster,KT,Mid,Smolder,0,2649,9,3,3,486,21892,64338,17
34472,5,ShowMaker,Dplus KIA,DK,Mid,Corki,1,2649,8,0,8,446,21174,38978,23
34473,1,Bdd,KT Rolster,KT,Mid,Corki,0,1885,1,4,4,318,13500,24466,7
34473,5,ShowMaker,Dplus KIA,DK,Mid,Yone,1,1885,1,4,8,268,11657,12016,19
34474,4,Faker,T1,T1,Mid,Azir,1,1806,0,0,7,316,13527,8857,12
34475,4,Faker,T1,T1,Mid,Corki,1,1829,5,2,16,253,14376,28083,23
37028,6,knight,Bilibili Gaming,BLG,Mid,Corki,1,2093,8,1,3,421,18265,31330,14
37029,6,knight,Bilibili Gaming,BLG,Mid,Corki,1,1789,4,2,6,288,13328,20378,19
37030,6,knight,Bilibili Gaming,BLG,Mid,Corki,1,1539,10,3,8,262,14077,27999,34
34478,3,Chovy,Gen.G,GEN,Mid,Tristana,1,1588,3,1,5,276,12090,15986,10
34479,3,Chovy,Gen.G,GEN,Mid,Tristana,1,2269,9,3,3,383,18457,29435,19
36837,2,Caps,G2 Esports,G2,Mid,Smolder,1,1557,3,0,7,273,13380,14912,18
36838,2,Caps,G2 Esports,G2,Mid,Corki,1,1874,2,1,3,322,15604,18544,12
36839,2,Caps,G2 Esports,G2,Mid,Tristana,1,1499,3,1,5,248,13366,20494,14
37034,6,knight,Bilibili Gaming,BLG,Mid,Yasuo,0,1705,1,5,4,225,9935,5614,14
37035,6,knight,Bilibili Gaming,BLG,Mid,Corki,1,1846,3,1,7,332,14354,17282,19
37036,6,knight,Bilibili Gaming,BLG,Mid,Corki,1,1476,4,0,5,270,11790,20428,19
37037,6,knight,Bilibili Gaming,BLG,Mid,Corki,1,1833,14,0,5,303,18013,40251,31
36325,5,ShowMaker,Dplus KIA,DK,Mid,Nasus,1,1939,4,1,4,311,15013,15192,12
36326,5,ShowMaker,Dplus KIA,DK,Mid,Corki,1,1838,6,1,12,271,14250,37320,23
36327,5,ShowMaker,Dplus KIA,DK,Mid,Zeri,0,2981,5,2,7,465,21620,19998,17
36328,5,ShowMaker,Dplus KIA,DK,Mid,Yasuo,1,1388,3,0,6,196,10226,8473,19
37189,2,Caps,G2 Esports,G2,Mid,Zeri,0,1982,0,2,2,373,13471,20949,4
37190,2,Caps,G2 Esports,G2,Mid,Zeri,0,2632,2,5,1,493,21389,33074,12
37191,2,Caps,G2 Esports,G2,Mid,Tristana,1,1637,6,0,6,283,14331,28849,13
37192,2,Caps,G2 Esports,G2,Mid,Smolder,1,2431,4,1,3,444,18841,27833,13
37193,2,Caps,G2 Esports,G2,Mid,Tristana,1,1669,8,0,1,273,14164,21526,13
36329,1,Bdd,KT Rolster,KT,Mid,Smolder,0,2157,6,2,3,368,16830,33029,10
36329,4,Faker,T1,T1,Mid,Azir,1,2157,1,3,5,325,13749,21253,13
36330,1,Bdd,KT Rolster,KT,Mid,Smolder,1,1780,8,0,5,271,13371,25453,16
36330,4,Faker,T1,T1,Mid,Yasuo,0,1780,1,4,5,261,10358,11983,9
36331,1,Bdd,KT Rolster,KT,Mid,Smolder,0,2084,3,1,0,393,15136,16756,4
36331,4,Faker,T1,T1,Mid,Azir,1,2084,3,1,2,306,13724,14556,8
36332,1,Bdd,KT Rolster,KT,Mid,Corki,0,2046,4,1,1,333,15148,20992,7
36332,4,Faker,T1,T1,Mid,Smolder,1,2046,1,2,5,287,13084,20570,7
36333,3,Chovy,Gen.G,GEN,Mid,Tristana,1,2266,3,1,3,430,18603,23000,13
36333,5,ShowMaker,Dplus KIA,DK,Mid,Corki,0,2266,4,0,2,365,15456,27792,6
36334,3,Chovy,Gen.G,GEN,Mid,Garen,1,1695,5,3,5,322,14382,17560,18
36334,5,ShowMaker,Dplus KIA,DK,Mid,Nasus,0,1695,1,5,4,200,9059,9471,10
36335,3,Chovy,Gen.G,GEN,Mid,Corki,1,1719,5,4,10,287,13825,19980,25
36335,5,ShowMaker,Dplus KIA,DK,Mid,Taliyah,0,1719,4,4,10,231,11344,18351,16
36336,4,Faker,T1,T1,Mid,LeBlanc,0,1890,2,3,1,287,11902,18857,4
36337,4,Faker,T1,T1,Mid,Nasus,0,2379,4,5,2,333,15356,27457,14
36338,4,Faker,T1,T1,Mid,Smolder,0,1834,1,5,5,250,11135,23922,7
37048,6,knight,Bilibili Gaming,BLG,Mid,Smolder,1,1501,3,0,3,257,11178,14413,9
37049,6,knight,Bilibili Gaming,BLG,Mid,Zeri,1,1505,10,1,13,240,14197,24502,29
37050,6,knight,Bilibili Gaming,BLG,Mid,Smolder,1,2367,4,4,7,421,18640,38980,18
36343,3,Chovy,Gen.G,GEN,Mid,Zeri,0,1986,3,1,0,363,14746,19663,6
36344,3,Chovy,Gen.G,GEN,Mid,Smolder,1,1737,6,1,10,296,13761,23084,22
36345,3,Chovy,Gen.G,GEN,Mid,Corki,1,1876,4,2,6,322,14587,34783,12
36346,3,Chovy,Gen.G,GEN,Mid,Corki,1,1889,9,1,14,327,17307,36143,28
37185,2,Caps,G2 Esports,G2,Mid,Yasuo,0,1650,3,4,2,269,11075,8897,10
37186,2,Caps,G2 Esports,G2,Mid,Corki,1,1796,1,1,9,307,13240,20663,14
37187,2,Caps,G2 Esports,G2,Mid,Corki,1,1872,1,3,9,309,14601,23393,15
37188,2,Caps,G2 Esports,G2,Mid,Corki,1,1832,7,1,5,288,16037,26810,18
36339,4,Faker,T1,T1,Mid,Corki,0,1988,2,1,0,347,13876,13728,3
36339,5,ShowMaker,Dplus KIA,DK,Mid,Taliyah,1,1988,4,0,3,306,14242,17029,9
36340,4,Faker,T1,T1,Mid,Corki,1,1786,3,3,10,255,12022,26961,20
36340,5,ShowMaker,Dplus KIA,DK,Mid,Nasus,0,1786,2,5,5,219,10845,21681,13
36341,4,Faker,T1,T1,Mid,Corki,1,1659,11,1,6,266,15434,35185,21
36341,5,ShowMaker,Dplus KIA,DK,Mid,LeBlanc,0,1659,5,3,2,214,10922,16228,7
36342,4,Faker,T1,T1,Mid,Azir,1,1768,4,4,4,250,12388,17718,18
36342,5,ShowMaker,Dplus KIA,DK,Mid,Yone,0,1768,3,3,3,237,11105,13428,9
36845,2,Caps,G2 Esports,G2,Mid,Corki,1,3080,4,7,8,500,23845,41734,20
36846,2,Caps,G2 Esports,G2,Mid,Corki,0,2249,2,5,3,448,18690,29773,10
36847,2,Caps,G2 Esports,G2,Mid,Azir,1,1978,7,3,10,291,16977,29617,22
36848,2,Caps,G2 Esports,G2,Mid,Azir,1,1894,0,1,4,327,13877,11878,10
36347,4,Faker,T1,T1,Mid,Caitlyn,0,1814,1,3,3,253,10989,18449,5
36348,4,Faker,T1,T1,Mid,Tristana,1,2271,5,0,2,366,18413,34861,9
36349,4,Faker,T1,T1,Mid,Corki,0,1514,0,4,0,243,8626,13053,3
36350,4,Faker,T1,T1,Mid,Tristana,0,2179,4,4,1,328,14914,18006,6
36351,3,Chovy,Gen.G,GEN,Mid,Smolder,0,2412,9,2,7,419,20619,51121,19
36352,3,Chovy,Gen.G,GEN,Mid,Corki,1,2273,5,1,10,419,18388,30929,18
36353,3,Chovy,Gen.G,GEN,Mid,Corki,1,2016,3,2,5,351,14928,25365,14
36354,3,Chovy,Gen.G,GEN,Mid,Corki,0,1809,5,3,0,313,14456,23765,6
36355,3,Chovy,Gen.G,GEN,Mid,Corki,0,2291,0,3,1,371,14791,23726,4
37339,4,Faker,T1,T1,Mid,Yone,1,2551,3,3,8,364,17692,19887,16
37339,5,ShowMaker,Dplus KIA,DK,Mid,Corki,0,2551,8,3,1,411,19273,21947,15
37340,4,Faker,T1,T1,Mid,Corki,0,2041,3,2,4,341,13977,19887,10
37340,5,ShowMaker,Dplus KIA,DK,Mid,Tristana,1,2041,9,2,3,322,17238,30613,14
37341,4,Faker,T1,T1,Mid,Yone,1,2728,0,2,7,440,19353,14226,15
37341,5,ShowMaker,Dplus KIA,DK,Mid,Corki,0,2728,3,2,2,502,20767,34301,8
37342,4,Faker,T1,T1,Mid,Corki,0,2363,3,3,6,345,15201,23062,13
37342,5,ShowMaker,Dplus KIA,DK,Mid,Tristana,1,2363,7,3,6,386,19261,28580,18
37343,4,Faker,T1,T1,Mid,Corki,0,1860,2,1,1,304,11862,14945,6
37343,5,ShowMaker,Dplus KIA,DK,Mid,LeBlanc,1,1860,3,2,4,247,12261,14880,15
37344,1,Bdd,KT Rolster,KT,Mid,Tristana,1,2640,4,0,4,449,19181,29601,10
37345,1,Bdd,KT Rolster,KT,Mid,Yone,1,1826,1,2,10,270,11661,12189,19
37346,1,Bdd,KT Rolster,KT,Mid,Yone,1,1955,10,2,12,297,16835,39287,26
37347,1,Bdd,KT Rolster,KT,Mid,Yone,0,1596,2,1,4,238,9765,11983,6
37347,4,Faker,T1,T1,Mid,Azir,1,1596,3,0,4,257,12043,21525,13
37348,1,Bdd,KT Rolster,KT,Mid,Yone,1,1907,7,2,10,273,13738,30289,25
37348,4,Faker,T1,T1,Mid,Nasus,0,1907,2,6,3,190,9723,18834,8
37349,1,Bdd,KT Rolster,KT,Mid,Corki,0,1739,0,1,1,279,10608,16502,2
37349,4,Faker,T1,T1,Mid,Taliyah,1,1739,4,1,1,324,14359,10382,12
37350,1,Bdd,KT Rolster,KT,Mid,Yone,1,2219,6,0,11,351,18029,27756,18
37350,4,Faker,T1,T1,Mid,Taliyah,0,2219,1,5,2,333,13298,17167,5
37351,1,Bdd,KT Rolster,KT,Mid,LeBlanc,0,1994,3,2,1,290,12008,18732,8
37351,4,Faker,T1,T1,Mid,Corki,1,1994,1,0,4,312,13694,17215,10
