game_id,date,league_name,series_name,tournament_name,player_name,team_name,team_acronym,role,champion_name,primary_tag,tags,win,game_length,player_kills,player_deaths,player_assists,total_minions_killed,gold_earned,total_damage_dealt_to_champions,team_kills,kda,cs_per_min,dmg_per_min,gold_per_min,kp,performance_index,player_prev_mean_performance_index,player_last5_mean_performance_index,player_prev_mean_win,player_last5_mean_win,player_prev_mean_kda,player_last5_mean_kda,player_prev_mean_cs_per_min,player_last5_mean_cs_per_min,player_prev_mean_dmg_per_min,player_last5_mean_dmg_per_min,player_prev_mean_gold_per_min,player_last5_mean_gold_per_min,player_prev_mean_kp,player_last5_mean_kp,player_champ_prev_games,player_champ_prev_mean_perf,player_prev_unique_champs,patch,patch_date,days_since_patch,pre_perf_mean_window,pre_perf_std_window,pre_winrate_window,pre_diversity_unique_window,pre_diversity_entropy_window,champ_used_pre_window,pre_champ_games_window,new_champion_for_player_patch,delta_from_pre_mean,abs_delta_from_pre_mean,stable_match,high_performance_match
31545,2024-03-23 11:11:08.901038,LPL,LPL Spring 2024,Regular Season,knight,Bilibili Gaming,BLG,Mid,Ahri,Mage,"Mage, Assassin",True,1987,7,1,7,282,14925,24887,23,14.0,8.515349773527932,751.4947156517363,450.6794162053347,0.6086956521739131,0.2808186584593073,0.020819311968350834,0.2866736411245386,0.8717948717948718,0.8,8.235897435897435,10.666666666666666,8.561714787963153,8.96423710469288,696.7909542106202,788.4351274973695,436.2468506208756,473.5318781987453,0.6657890823009501,0.6370725892465023,5,0.7965630993947317,11.0,14.5,2024-03-06,17,-0.3277670264434762,0.5866306395289437,0.7272727272727273,7,2.7321588913645707,1,1,0,0.6085856849027835,0.6085856849027835,0,1
31546,2024-03-23 12:05:22.376085,LPL,LPL Spring 2024,Regular Season,knight,Bilibili Gaming,BLG,Mid,Ahri,Mage,"Mage, Assassin",True,1735,3,0,6,260,11526,17406,11,9.0,8.99135446685879,601.9365994236312,398.5936599423631,0.8181818181818182,0.120450341380812,0.027319295630624747,0.2447275535061264,0.875,0.8,8.379999999999999,10.466666666666665,8.560555662602273,8.719663080340876,698.1585482466481,824.7515226346975,436.607664760487,468.0307631850129,0.6643617465477742,0.6283769370725892,6,0.710605692572161,11.0,14.5,2024-03-06,17,-0.3277670264434762,0.5866306395289437,0.7272727272727273,7,2.7321588913645707,1,1,0,0.4482173678242882,0.4482173678242882,1,1
32607,2024-03-23 18:37:44.174266,LEC,LEC Spring 2024,Regular Season,Caps,G2 Esports,G2,Mid,Karma,Mage,"Mage, Support",False,2226,1,3,1,294,12730,16445,6,0.6666666666666666,7.924528301886792,443.2614555256064,343.12668463611857,0.3333333333333333,-1.3890974955994686,-0.02227482339842572,-0.08721814185232517,0.8214285714285714,0.8,6.657738095238095,6.833333333333333,9.149160979030727,9.050403524520878,604.4930213848805,553.3102704236439,438.06820794157255,400.77820417962056,0.663250541907943,0.7687124640065817,1,-0.2577144635623801,11.0,14.5,2024-03-06,17,0.00973213058891677,0.38031213975916556,0.8571428571428571,5,2.128085278891394,0,0,1,-1.3988296261883855,1.3988296261883855,0,0
30540,2024-03-24 08:46:02.255000,LCK,LCK Spring 2024,Regular Season,Bdd,KT Rolster,KT,Mid,Syndra,Mage,"Mage, Support",True,1694,8,1,13,241,13281,23069,28,21.0,8.536009445100355,817.0838252656434,470.4014167650531,0.75,0.7500127273661065,-0.18687566429030358,-0.0070438677151947625,0.5714285714285714,0.4,6.303968253968254,7.55,8.805193357877645,8.635063047018944,612.1157100748997,760.0178391351777,408.04476383428266,414.3937876012063,0.73918556713736,0.8487136814367936,2,0.1710342408870259,10.0,14.5,2024-03-06,18,-0.4503992170086679,0.5667166858653938,0.38461538461538464,5,2.1039099102823644,0,0,1,1.2004119443747743,1.2004119443747743,0,1
30541,2024-03-24 09:36:23.665000,LCK,LCK Spring 2024,Regular Season,Bdd,KT Rolster,KT,Mid,Taliyah,Mage,"Mage, Support",True,1851,6,3,10,264,13172,24589,26,5.333333333333333,8.557536466774716,797.0502431118314,426.9692058346839,0.6153846153846154,-0.0306334906233195,-0.16508756215875917,0.16276741883719414,0.5813953488372093,0.6,6.645736434108527,11.25,8.798933266882823,8.406458349961484,616.8824104281728,788.613428698519,409.4949185536029,421.19770580207023,0.7394370655760261,0.8168954996186117,10,-0.03028231190465964,10.0,14.5,2024-03-06,18,-0.4503992170086679,0.5667166858653938,0.38461538461538464,5,2.1039099102823644,1,4,0,0.4197657263853484,0.4197657263853484,1,0
32612,2024-03-25 18:22:50.975532,LEC,LEC Spring 2024,Regular Season,Caps,G2 Esports,G2,Mid,Ahri,Mage,"Mage, Assassin",False,1603,2,3,3,244,9910,10798,7,1.6666666666666667,9.132875857766688,404.1671865252652,370.9295071740487,0.7142857142857143,-0.7714949664393593,-0.06940663968122031,-0.34258638846089856,0.7931034482758621,0.6,6.4511494252873565,6.166666666666666,9.106932266025764,8.717953812997411,598.9333122173194,559.681569793228,434.79436231035004,385.26469813163766,0.6518740864398529,0.6899245852187029,3,0.011618959262499265,11.0,14.5,2024-03-06,19,0.00973213058891677,0.38031213975916556,0.8571428571428571,5,2.128085278891394,0,0,1,-0.7812270970282761,0.7812270970282761,0,0
32936,2024-03-31 06:01:58.473716,LCK,LCK Spring 2024,Playoffs,Bdd,KT Rolster,KT,Mid,Corki,Marksman,Marksman,False,2302,3,3,2,346,15844,27520,7,1.6666666666666667,9.018245004344047,717.2893136403128,412.9626411815812,0.7142857142857143,-0.4415483711641806,-0.16203178780568098,0.07921866171034721,0.5909090909090909,0.6,6.615909090909091,9.916666666666668,8.793446975971277,8.223891180809872,620.9771338982559,815.1425124546031,409.8920614463548,411.7619717199247,0.7366176917080395,0.8136566332218506,4,0.38180466181433625,10.0,14.5,2024-03-06,25,-0.4503992170086679,0.5667166858653938,0.38461538461538464,5,2.1039099102823644,0,0,1,0.00885084584448731,0.00885084584448731,1,0
32936,2024-03-31 06:01:58.473716,LCK,LCK Spring 2024,Playoffs,ShowMaker,Dplus KIA,DK,Mid,Azir,Mage,"Mage, Marksman",True,2302,1,1,6,334,14530,23830,13,7.0,8.705473501303214,621.1120764552563,378.7141615986099,0.5384615384615384,-0.286720918019371,-0.2708278726469021,-0.9422214586763682,0.5121951219512195,0.0,5.876016260162602,1.6,8.591563766038748,8.624335380361426,629.811235926558,525.2845069452311,406.7985913196534,380.4492979546113,0.7118395725716985,0.4884085213032582,6,0.19165658034976918,14.0,14.5,2024-03-06,25,0.01639966041193134,0.7683210298765301,0.7692307692307693,3,1.2957378005380122,1,5,0,-0.30312057843130236,0.30312057843130236,1,0
32937,2024-03-31 07:03:50.677265,LCK,LCK Spring 2024,Playoffs,Bdd,KT Rolster,KT,Mid,Veigar,Mage,Mage,True,2509,8,1,11,317,16705,40995,21,19.0,7.58070944599442,980.350737345556,399.4818652849741,0.9047619047619048,0.5913971087135516,-0.16824326743586987,-0.1402407350688679,0.5777777777777777,0.4,6.505925925925926,6.250000000000001,8.798442487712894,8.512786083318026,623.1174045591905,761.6774243629936,409.960296551582,410.1823688087,0.7361214255430989,0.7826007326007327,0,,10.0,14.5,2024-03-06,25,-0.4503992170086679,0.5667166858653938,0.38461538461538464,5,2.1039099102823644,0,0,1,1.0417963257222196,1.0417963257222196,0,1
32937,2024-03-31 07:03:50.677265,LCK,LCK Spring 2024,Playoffs,ShowMaker,Dplus KIA,DK,Mid,Azir,Mage,"Mage, Marksman",False,2509,3,5,5,394,17033,21425,14,1.6,9.422080510163411,512.3555201275408,407.3256277401355,0.5714285714285714,-0.6754030397516364,-0.2712062784891038,-0.7062240853193693,0.5238095238095238,0.2,5.902777777777778,2.6,8.594275902592663,9.197330002435987,629.6041130820031,540.160557889136,406.1299144215333,393.6964305088915,0.7077115241405042,0.4818151147098515,7,0.12331693772560628,14.0,14.5,2024-03-06,25,0.01639966041193134,0.7683210298765301,0.7692307692307693,3,1.2957378005380122,1,5,0,-0.6918027001635677,0.6918027001635677,1,0
32938,2024-03-31 08:08:05.384103,LCK,LCK Spring 2024,Playoffs,Bdd,KT Rolster,KT,Mid,Veigar,Mage,Mage,True,2370,5,2,8,371,17060,21859,27,6.5,9.39240506329114,553.3924050632911,431.8987341772152,0.4814814814814814,-0.1459233321854742,-0.1517293462152303,0.12069397656812404,0.5869565217391305,0.6,6.777536231884057,9.65,8.77197003028423,8.552004895593832,630.8833465762854,833.3721872167201,409.7325045675253,422.70643417338704,0.7397875229174208,0.7635531135531136,1,0.5913971087135516,11.0,14.5,2024-03-06,25,-0.4503992170086679,0.5667166858653938,0.38461538461538464,5,2.1039099102823644,0,0,1,0.3044758848231937,0.3044758848231937,1,0
32938,2024-03-31 08:08:05.384103,LCK,LCK Spring 2024,Playoffs,ShowMaker,Dplus KIA,DK,Mid,Azir,Mage,"Mage, Marksman",False,2370,3,3,2,380,17756,25490,12,1.6666666666666667,9.620253164556962,645.3164556962025,449.5189873417722,0.4166666666666667,-0.5653234325226832,-0.28060620316962775,-0.7424245896397906,0.5116279069767442,0.2,5.802713178294574,2.37,8.61352717253617,9.291841602422284,626.8774016179458,505.32743271955553,406.15772170801245,387.8818834784739,0.7045421531472034,0.48031135531135527,8,0.023476940540950952,14.0,14.5,2024-03-06,25,0.01639966041193134,0.7683210298765301,0.7692307692307693,3,1.2957378005380122,1,5,0,-0.5817230929346145,0.5817230929346145,1,0
32939,2024-03-31 09:10:42.498349,LCK,LCK Spring 2024,Playoffs,Bdd,KT Rolster,KT,Mid,Taliyah,Mage,"Mage, Support",False,1441,1,3,1,202,7909,12929,4,0.6666666666666666,8.410825815405968,538.3344899375434,329.31297709923666,0.5,-1.1320486253546125,-0.1516058140018312,0.1446609284213368,0.5957446808510638,0.8,6.771631205673758,10.7,8.785170775667357,8.616981085100935,629.2346031398388,773.033304885327,410.2041264741145,428.3427726487015,0.7342916496953795,0.6931827431827432,11,-0.03031423724271963,11.0,14.5,2024-03-06,25,-0.4503992170086679,0.5667166858653938,0.38461538461538464,5,2.1039099102823644,1,4,0,-0.6816494083459446,0.6816494083459446,0,0
32939,2024-03-31 09:10:42.498349,LCK,LCK Spring 2024,Playoffs,ShowMaker,Dplus KIA,DK,Mid,Azir,Mage,"Mage, Marksman",True,1441,4,0,6,277,12673,14202,16,10.0,11.533657182512146,591.3393476752256,527.675225537821,0.625,0.7357627254577691,-0.2870770492912881,-0.6012908638267611,0.5,0.2,5.7087121212121215,2.7033333333333336,8.636407308718459,9.073648798579498,627.2964710288153,587.1124422358844,407.14320501787057,398.11026328573047,0.697999528454464,0.5636446886446886,9,-0.04194532313278618,14.0,14.5,2024-03-06,25,0.01639966041193134,0.7683210298765301,0.7692307692307693,3,1.2957378005380122,1,5,0,0.7193630650458378,0.7193630650458378,1,1
32940,2024-03-31 09:58:46.455100,LCK,LCK Spring 2024,Playoffs,Bdd,KT Rolster,KT,Mid,Azir,Mage,"Mage, Marksman",False,1859,0,5,0,269,10091,10599,0,0.0,8.682087143625605,342.0871436256052,325.691231845078,0.0,-1.717763354919648,-0.17203170590501415,-0.23175134212280696,0.5833333333333334,0.6,6.644444444444445,6.633333333333335,8.777371922328577,8.59194435916206,627.3408507814576,717.2834378197069,408.5188941954712,400.1250847155382,0.7294105736600591,0.6431827431827432,7,-0.4853566406611418,11.0,14.5,2024-03-06,25,-0.4503992170086679,0.5667166858653938,0.38461538461538464,5,2.1039099102823644,1,4,0,-1.2673641379109801,1.2673641379109801,0,0
32940,2024-03-31 09:58:46.455100,LCK,LCK Spring 2024,Playoffs,ShowMaker,Dplus KIA,DK,Mid,Sylas,Mage,"Mage, Assassin",True,1859,5,0,5,268,14417,16036,16,10.0,8.649811726734804,517.568585260893,465.3146853146853,0.625,0.0535658497049281,-0.26434727651908685,-0.27472542819442847,0.5111111111111111,0.4,5.804074074074074,4.453333333333333,8.70079063924721,9.729229339941263,626.49742384318,604.7460406711853,409.8216943627584,427.0540040454686,0.6963773167110314,0.5636446886446886,2,0.3067959504335978,14.0,14.5,2024-03-06,25,0.01639966041193134,0.7683210298765301,0.7692307692307693,3,1.2957378005380122,0,0,1,0.03716618929299676,0.03716618929299676,1,0
33345,2024-03-31 16:47:52.513888,LEC,LEC Spring 2024,Playoffs,Caps,G2 Esports,G2,Mid,Taliyah,Mage,"Mage, Support",True,1686,4,0,7,264,12385,14497,16,11.0,9.395017793594306,515.9074733096085,440.7473309608541,0.6875,0.189223594837347,-0.0928095839064916,-0.5893883589513772,0.7666666666666667,0.4,6.291666666666667,4.499999999999999,9.107797052417128,8.488725413122177,592.4411080275843,523.7225963839953,432.66553380580666,368.14479599501885,0.653954474034715,0.6789355742296919,0,,11.0,14.5,2024-03-06,25,0.00973213058891677,0.38031213975916556,0.8571428571428571,5,2.128085278891394,0,0,1,0.1794914642484302,0.1794914642484302,1,1
33346,2024-03-31 17:33:51.290379,LEC,LEC Spring 2024,Playoffs,Caps,G2 Esports,G2,Mid,Taliyah,Mage,"Mage, Support",True,1882,5,1,8,301,14571,17139,15,13.0,9.596174282678,546.4080765143465,464.5377258235919,0.8666666666666667,0.5395301325633496,-0.0837117394308839,-0.41063055387375946,0.7741935483870968,0.6,6.443548387096774,6.366666666666665,9.117062237616391,8.527966360565074,589.9722811011981,540.9693729450269,432.92623693984046,387.0182977954983,0.6550365877755306,0.6497689075630252,1,0.189223594837347,12.0,14.5,2024-03-06,25,0.00973213058891677,0.38031213975916556,0.8571428571428571,5,2.128085278891394,0,0,1,0.5297980019744328,0.5297980019744328,0,1
33352,2024-04-01 17:37:36.562897,LEC,LEC Spring 2024,Playoffs,Caps,G2 Esports,G2,Mid,Aurelion Sol,Mage,Mage,True,1538,10,4,13,195,11968,26406,27,5.75,7.607282184655396,1030.143042912874,466.89206762028607,0.8518518518518519,0.332012072968703,-0.06423543093106411,-0.25118163464861365,0.78125,0.6,6.6484375,7.866666666666665,9.132034489024567,8.795027304057195,588.6108997078588,505.0625824507946,433.9140959674577,406.0127994819558,0.6616500277408787,0.6936904761904762,0,,12.0,14.5,2024-03-06,26,0.00973213058891677,0.38031213975916556,0.8571428571428571,5,2.128085278891394,0,0,1,0.32227994237978624,0.32227994237978624,1,1
33353,2024-04-01 18:21:19.170359,LEC,LEC Spring 2024,Playoffs,Caps,G2 Esports,G2,Mid,Azir,Mage,"Mage, Marksman",True,1264,4,1,9,218,10644,16426,18,13.0,10.348101265822786,779.7151898734178,505.253164556962,0.7222222222222222,0.8124134001810468,-0.052227930812889345,-0.21996533233388563,0.7878787878787878,0.6,6.621212121212121,6.416666666666666,9.085829873740654,8.731175684116238,601.9906616231623,587.9774469575401,434.91342844178587,417.2466632429799,0.6674137193806051,0.6907275132275131,6,0.25116802046537073,13.0,14.5,2024-03-06,26,0.00973213058891677,0.38031213975916556,0.8571428571428571,5,2.128085278891394,1,3,0,0.80268126959213,0.80268126959213,0,1
34319,2024-06-26 08:00:11.642541,LCK,LCK Summer 2024,Regular Season,Faker,T1,T1,Mid,Tristana,Marksman,"Marksman, Assassin",True,2064,3,2,1,346,15704,21661,11,2.0,10.058139534883722,629.6802325581396,456.5116279069768,0.3636363636363636,-0.1733840921398291,-0.10145037313400455,0.1366905853865205,0.6966292134831461,0.8,6.258654360620653,7.6,9.016840811059767,9.249295810846053,643.485331183269,774.3071944966925,433.14311779742707,448.6940353782102,0.6459122560639013,0.6247694334650856,3,-0.5903121777530849,15.0,14.13,2024-06-26,0,0.013754976977588417,0.6943689810486725,0.6666666666666666,5,2.1971597234241496,1,2,0,-0.18713906911741754,0.18713906911741754,1,0
34320,2024-06-26 08:56:53.332746,LCK,LCK Summer 2024,Regular Season,Faker,T1,T1,Mid,Tristana,Marksman,"Marksman, Assassin",True,1268,3,1,2,194,8794,11087,9,5.0,9.17981072555205,524.621451104101,416.1198738170347,0.5555555555555556,-0.2281781870282967,-0.10224963667851371,0.07878871130257481,0.7,0.8,6.211335978835979,7.3,9.028410796880033,9.546638003537083,643.3319411985455,713.4995114554305,433.4027679097554,446.69647001085957,0.642775857259151,0.5757575757575757,4,-0.4860801563497709,15.0,14.13,2024-06-26,0,0.013754976977588417,0.6943689810486725,0.6666666666666666,5,2.1971597234241496,1,2,0,-0.24193316400588513,0.24193316400588513,1,0
34321,2024-06-26 10:30:59.483918,LCK,LCK Summer 2024,Regular Season,Chovy,Gen.G,GEN,Mid,Lucian,Marksman,Marksman,True,1973,5,1,7,340,15208,26633,14,12.0,10.33958438925494,809.9239736441966,462.48352762290926,0.8571428571428571,0.8002859906286437,0.37202670943369426,0.6764674269369962,0.8181818181818182,1.0,7.401948051948053,8.8,9.955352284995657,10.305026252926911,791.7867726481229,881.7853827142415,470.2533387259731,513.2409568712468,0.6812604247873323,0.6273496240601503,1,0.4492173809692075,17.0,14.13,2024-06-26,0,0.6154540552229798,0.5273812858320244,1.0,3,1.061278124459133,1,1,0,0.1848319354056639,0.1848319354056639,1,1
34322,2024-06-26 11:26:18.632699,LCK,LCK Summer 2024,Regular Season,Chovy,Gen.G,GEN,Mid,Corki,Marksman,Marksman,True,2528,7,4,10,406,20716,45818,19,4.25,9.636075949367088,1087.4525316455697,491.67721518987344,0.8947368421052632,0.7502976340702482,0.37751721303875774,0.8552143269423127,0.8205128205128205,1.0,7.4608974358974365,9.8,9.960278337614366,10.288474465927761,792.0193008660212,953.3124117755058,470.15372576311336,520.1927032677632,0.6835153277662493,0.7112781954887217,20,0.6723354255384775,17.0,14.13,2024-06-26,0,0.6154540552229798,0.5273812858320244,1.0,3,1.061278124459133,1,6,0,0.13484357884726839,0.13484357884726839,1,1
34323,2024-06-27 08:01:32.354740,LCK,LCK Summer 2024,Regular Season,ShowMaker,Dplus KIA,DK,Mid,LeBlanc,Assassin,"Assassin, Mage",True,1517,1,2,3,237,10395,14242,21,2.0,9.37376400791035,563.295978905735,411.1404087013843,0.1904761904761904,-0.6144098373947666,-0.27835955923414146,-0.25014575253905724,0.5,0.6,5.712239583333333,5.146666666666666,8.664043781822812,8.21981918608581,634.6534283565381,779.4827538569032,408.23397869184777,400.15629191042495,0.6933656923843577,0.6919354838709678,5,-0.22341085017242107,17.0,14.13,2024-06-26,1,-0.2190806925772817,0.5416236073252624,0.6,4,1.7609640474436812,0,0,1,-0.39532914481748493,0.39532914481748493,1,0
34324,2024-06-27 08:51:20.611974,LCK,LCK Summer 2024,Regular Season,ShowMaker,Dplus KIA,DK,Mid,Tristana,Marksman,"Marksman, Assassin",True,1590,7,0,3,272,13570,19744,13,10.0,10.264150943396226,745.0566037735849,512.0754716981132,0.7692307692307693,0.7354809185205972,-0.2835295635135357,-0.3287451209326411,0.5076923076923077,0.6,5.655128205128205,4.4799999999999995,8.674962554531852,8.348065963571493,633.5556214419104,792.8744797585321,408.27869299968677,400.1655784699789,0.6856289308165398,0.5966973886328725,5,-0.48716453109138047,17.0,14.13,2024-06-26,1,-0.2190806925772817,0.5416236073252624,0.6,4,1.7609640474436812,1,2,0,0.9545616110978788,0.9545616110978788,0,1
34325,2024-06-27 10:31:11.998000,LCK,LCK Summer 2024,Regular Season,Bdd,KT Rolster,KT,Mid,Taliyah,Mage,"Mage, Support",True,1755,5,3,10,282,13211,26169,20,5.0,9.64102564102564,894.6666666666666,451.6581196581196,0.75,0.3908960916044365,-0.27378746755313443,-0.8259213273664023,0.5,0.0,5.88132183908046,1.4100000000000006,8.792976966610226,8.986094994253559,611.6055061517429,562.9400828985521,402.9890900662839,369.0962851245893,0.7049178784042679,0.5666666666666667,13,-0.13320114539459976,14.0,14.13,2024-06-26,1,-0.6560430977468299,0.3504357994085582,0.1111111111111111,6,2.419381945646372,1,1,0,1.0469391893512663,1.0469391893512663,0,1
34991,2024-06-27 11:10:56.104000,LPL,LPL Placements Summer 2024,Group B,knight,Bilibili Gaming,BLG,Mid,Lucian,Marksman,Marksman,False,2081,4,5,3,339,14696,34443,12,1.4,9.774147044690054,993.07063911581,423.7193656895724,0.5833333333333334,-0.218822574900965,-0.012633214306447494,0.1246417834255382,0.7586206896551724,1.0,7.541570881226054,5.046666666666666,8.776313722868785,9.369440874904203,702.6032683122355,701.0664345854599,430.8233827894036,465.2327114956112,0.6737161728736878,0.6145314009661835,0,,19.0,14.13,2024-06-26,1,0.14924897489077613,0.2784117194991739,0.9090909090909091,6,2.2221915755066783,0,0,1,-0.3680715497917411,0.3680715497917411,0,0
34326,2024-06-27 11:23:33.239000,LCK,LCK Summer 2024,Regular Season,Bdd,KT Rolster,KT,Mid,Tristana,Marksman,"Marksman, Assassin",False,2276,5,4,4,368,16414,30283,17,2.25,9.701230228471005,798.3216168717048,432.7065026362039,0.5294117647058824,-0.3671939888182234,-0.2625216445165654,-0.5883885435821101,0.5084745762711864,0.2,5.866384180790961,1.810000000000001,8.80735067295625,9.347071206796036,616.4031529401315,622.4170306897167,403.81398887292517,388.07561989958674,0.7056819821601278,0.5666666666666667,2,-0.36671311921447786,14.0,14.13,2024-06-26,1,-0.6560430977468299,0.3504357994085582,0.1111111111111111,6,2.419381945646372,0,0,1,0.2888491089286065,0.2888491089286065,1,0
34992,2024-06-27 12:05:22.429000,LPL,LPL Placements Summer 2024,Group B,knight,Bilibili Gaming,BLG,Mid,Yone,Assassin,"Assassin, Fighter",True,1704,3,2,5,257,12298,12145,19,4.0,9.049295774647888,427.6408450704225,433.0281690140845,0.4210526315789473,-0.4265244518281428,-0.014976275222294283,0.02413790778520881,0.75,0.8,7.471780303030303,3.3266666666666658,8.78765273788948,9.44948178976438,705.9040338895488,773.6433373663206,430.74265532236,457.13056094486245,0.6726890951516382,0.5978647342995169,2,0.12431457921079356,20.0,14.13,2024-06-26,1,0.14924897489077613,0.2784117194991739,0.9090909090909091,6,2.2221915755066783,1,2,0,-0.575773426718919,0.575773426718919,0,0
34327,2024-06-27 12:21:35.530969,LCK,LCK Summer 2024,Regular Season,Bdd,KT Rolster,KT,Mid,Ahri,Mage,"Mage, Assassin",True,1518,6,1,10,239,11918,19048,26,16.0,9.446640316205531,752.8853754940711,471.0671936758893,0.6153846153846154,0.5584407209960118,-0.2642661835882597,-0.5244051314239517,0.5,0.2,5.806111111111111,1.9000000000000008,8.822248665548162,9.599081958372588,619.435127338991,656.3754717111166,404.29553076897986,400.9875086621216,0.702744145202557,0.5225490196078431,1,-0.2657580914515381,14.0,14.13,2024-06-26,1,-0.6560430977468299,0.3504357994085582,0.1111111111111111,6,2.419381945646372,0,0,1,1.2144838187428417,1.2144838187428417,0,1
34993,2024-06-27 12:53:04.508000,LPL,LPL Placements Summer 2024,Group B,knight,Bilibili Gaming,BLG,Mid,Corki,Marksman,Marksman,False,2271,6,1,8,406,17791,33323,16,14.0,10.726552179656538,880.3963011889035,470.03963011889033,0.875,0.6650259437323439,-0.019600412038090334,-0.10187279983369339,0.7528089887640449,0.8,7.432771535580525,3.4933333333333323,8.790592547291261,9.744215999494482,702.777481206188,646.4437553939956,430.76833525148055,453.0496537568858,0.6698617191564396,0.5168578693109585,7,0.09784314413505792,20.0,14.13,2024-06-26,1,0.14924897489077613,0.2784117194991739,0.9090909090909091,6,2.2221915755066783,1,5,0,0.5157769688415678,0.5157769688415678,0,1
34330,2024-06-28 10:48:26.005157,LCK,LCK Summer 2024,Regular Season,Chovy,Gen.G,GEN,Mid,Hwei,Mage,"Mage, Support",True,1249,4,0,5,216,9860,11073,15,9.0,10.376301040832669,531.929543634908,473.6589271417134,0.6,0.3018352111549052,0.3822359525454854,0.7772143967901164,0.8227848101265823,1.0,7.4202531645569625,9.05,9.956174509915032,10.28039553815412,795.7589620151294,921.8970357516785,470.42617499636344,506.72814630573794,0.6861890178211735,0.7218045112781954,3,0.0881690400363936,17.0,14.13,2024-06-26,2,0.6154540552229798,0.5273812858320244,1.0,3,1.061278124459133,0,0,1,-0.3136188440680746,0.3136188440680746,1,1
34331,2024-06-28 11:30:49.336549,LCK,LCK Summer 2024,Regular Season,Chovy,Gen.G,GEN,Mid,Corki,Marksman,Marksman,True,1857,2,1,5,337,14884,25296,14,7.0,10.88852988691438,817.3182552504039,480.9046849757674,0.5,0.4534668885712375,0.3812309432781032,0.6804892111443258,0.825,1.0,7.44,9.25,9.961426091551504,10.33468103934965,792.4610942853767,816.8356896976608,470.4665843981803,498.56788978466665,0.6851116550984089,0.7084711779448621,21,0.676047911659038,17.0,14.13,2024-06-26,2,0.6154540552229798,0.5273812858320244,1.0,3,1.061278124459133,1,6,0,-0.1619871666517423,0.1619871666517423,1,1
34332,2024-06-29 06:02:06.905875,LCK,LCK Summer 2024,Regular Season,Bdd,KT Rolster,KT,Mid,Taliyah,Mage,"Mage, Support",False,1948,1,1,5,332,13067,13098,6,6.0,10.225872689938395,403.42915811088295,402.4743326488706,1.0,-0.1079309809897891,-0.250779185152452,-0.2918415873854948,0.5081967213114754,0.4,5.973224043715847,4.700000000000001,8.832484594247463,9.66731193401345,621.6228363251399,730.3923987531757,405.3901481936833,426.83574073474557,0.7013120217629186,0.44562594268476624,14,-0.09576562846609717,14.0,14.13,2024-06-26,3,-0.6560430977468299,0.3504357994085582,0.1111111111111111,6,2.419381945646372,1,1,0,0.5481121167570409,0.5481121167570409,0,0
34332,2024-06-29 06:02:06.905875,LCK,LCK Summer 2024,Regular Season,Faker,T1,T1,Mid,Azir,Mage,"Mage, Marksman",True,1948,5,1,3,361,17302,20703,9,8.0,11.119096509240244,637.6694045174538,532.9158110882956,0.8888888888888888,0.8913842071776212,-0.10363346690213769,-0.0029906100605579635,0.7032967032967034,0.8,6.198024594453166,6.5,9.030074532359947,9.515100148647491,642.0274303183867,715.3738016762507,433.2128459966486,440.9704447742665,0.6418173924052653,0.5368686868686868,16,0.022057991061834648,15.0,14.13,2024-06-26,3,0.013754976977588417,0.6943689810486725,0.6666666666666666,5,2.1971597234241496,1,2,0,0.8776292302000328,0.8776292302000328,0,1
34333,2024-06-29 06:59:27.303920,LCK,LCK Summer 2024,Regular Season,Bdd,KT Rolster,KT,Mid,Taliyah,Mage,"Mage, Support",True,1557,7,1,5,232,12041,10132,16,12.0,8.940269749518304,390.4431599229287,464.0077071290944,0.75,0.1825376903228163,-0.24847518185950582,-0.08243021363951383,0.5,0.4,5.973655913978495,5.9,8.854958595790867,9.660590264416296,618.1035834507164,692.9704459442145,405.34311891070246,432.7118447894697,0.7061295697990005,0.6456259426847663,15,-0.09657665196767663,14.0,14.13,2024-06-26,3,-0.6560430977468299,0.3504357994085582,0.1111111111111111,6,2.419381945646372,1,1,0,0.8385807880696462,0.8385807880696462,0,1
34333,2024-06-29 06:59:27.303920,LCK,LCK Summer 2024,Regular Season,Faker,T1,T1,Mid,Azir,Mage,"Mage, Marksman",False,1557,1,2,3,259,11412,10165,6,2.0,9.98073217726397,391.7148362235068,439.7687861271676,0.6666666666666666,-0.4843709317501231,-0.09281805740127075,0.31257870483588684,0.7065217391304348,1.0,6.217611283643893,7.5,9.05278129297821,9.760958017988653,641.9800604727244,718.819528309769,434.2965738780795,465.7078769643775,0.6445029521496525,0.6479797979797979,17,0.07319482730393974,15.0,14.13,2024-06-26,3,0.013754976977588417,0.6943689810486725,0.6666666666666666,5,2.1971597234241496,1,2,0,-0.4981259087277115,0.4981259087277115,1,0
34334,2024-06-29 08:32:48.542379,LCK,LCK Summer 2024,Regular Season,Bdd,KT Rolster,KT,Mid,Azir,Mage,"Mage, Marksman",True,2031,3,1,8,348,15876,34210,16,11.0,10.280649926144756,1010.6351550960118,469.0103397341211,0.6875,0.7691528447839656,-0.24163370769788164,0.13134990662305052,0.5079365079365079,0.6,6.06931216931217,8.25,8.856312741088127,9.591007725031776,614.4899259344023,647.9491954132508,406.2743028506769,444.3827711496356,0.7068259258339371,0.7289592760180995,8,-0.639407479943455,14.0,14.13,2024-06-26,3,-0.6560430977468299,0.3504357994085582,0.1111111111111111,6,2.419381945646372,0,0,1,1.4251959425307956,1.4251959425307956,0,1
